date,areaType,areaCode,areaName,cumCasesBySpecimenDate,cumDeathsByDeathDate,newCasesBySpecimenDate,newDeathsByDeathDate,newCasesBySpecimenDateRollingRate
10/08/2020,region,E12000004,East Midlands,24678,3439,210,3,15.7
09/08/2020,region,E12000004,East Midlands,24468,3436,72,8,13.6
08/08/2020,region,E12000004,East Midlands,24396,3428,73,3,13.3
07/08/2020,region,E12000004,East Midlands,24323,3425,91,6,13.2
06/08/2020,region,E12000004,East Midlands,24232,3419,113,4,12.8
05/08/2020,region,E12000004,East Midlands,24119,3415,114,3,12.8
04/08/2020,region,E12000004,East Midlands,24005,3412,88,4,12.7
03/08/2020,region,E12000004,East Midlands,23917,3408,108,5,12.4
02/08/2020,region,E12000004,East Midlands,23809,3403,54,10,12.1
01/08/2020,region,E12000004,East Midlands,23755,3393,69,11,11.8
31/07/2020,region,E12000004,East Midlands,23686,3382,75,7,11.2
30/07/2020,region,E12000004,East Midlands,23611,3375,110,4,11.4
29/07/2020,region,E12000004,East Midlands,23501,3371,108,1,11.1
28/07/2020,region,E12000004,East Midlands,23393,3370,77,4,10.6
27/07/2020,region,E12000004,East Midlands,23316,3366,92,5,10.5
26/07/2020,region,E12000004,East Midlands,23224,3361,38,10,10.3
25/07/2020,region,E12000004,East Midlands,23186,3351,44,5,10.5
24/07/2020,region,E12000004,East Midlands,23142,3346,82,4,10.9
23/07/2020,region,E12000004,East Midlands,23060,3342,94,10,10.8
22/07/2020,region,E12000004,East Midlands,22966,3332,88,7,10.8
21/07/2020,region,E12000004,East Midlands,22878,3325,68,8,11.3
20/07/2020,region,E12000004,East Midlands,22810,3317,82,11,11.7
19/07/2020,region,E12000004,East Midlands,22728,3306,48,9,12.2
18/07/2020,region,E12000004,East Midlands,22680,3297,63,5,12.1
17/07/2020,region,E12000004,East Midlands,22617,3292,80,8,12.8
16/07/2020,region,E12000004,East Midlands,22537,3284,92,8,13.2
15/07/2020,region,E12000004,East Midlands,22445,3276,113,9,13.2
14/07/2020,region,E12000004,East Midlands,22332,3267,89,4,13.2
13/07/2020,region,E12000004,East Midlands,22243,3263,104,7,13.6
12/07/2020,region,E12000004,East Midlands,22139,3256,46,8,14.3
11/07/2020,region,E12000004,East Midlands,22093,3248,94,13,16
10/07/2020,region,E12000004,East Midlands,21999,3235,99,5,15.8
09/07/2020,region,E12000004,East Midlands,21900,3230,95,8,15.9
08/07/2020,region,E12000004,East Midlands,21805,3222,110,9,16.1
07/07/2020,region,E12000004,East Midlands,21695,3213,108,8,16.3
06/07/2020,region,E12000004,East Midlands,21587,3205,139,8,16.8
05/07/2020,region,E12000004,East Midlands,21448,3197,127,8,16.6
04/07/2020,region,E12000004,East Midlands,21321,3189,84,6,15.6
03/07/2020,region,E12000004,East Midlands,21237,3183,107,6,15.6
02/07/2020,region,E12000004,East Midlands,21130,3177,105,11,15.8
01/07/2020,region,E12000004,East Midlands,21025,3166,120,11,16.2
30/06/2020,region,E12000004,East Midlands,20905,3155,129,7,17.3
29/06/2020,region,E12000004,East Midlands,20776,3148,129,12,18.2
28/06/2020,region,E12000004,East Midlands,20647,3136,78,6,19.1
27/06/2020,region,E12000004,East Midlands,20569,3130,87,9,20.2
26/06/2020,region,E12000004,East Midlands,20482,3121,114,15,21.4
25/06/2020,region,E12000004,East Midlands,20368,3106,126,19,22.2
24/06/2020,region,E12000004,East Midlands,20242,3087,173,15,23.1
23/06/2020,region,E12000004,East Midlands,20069,3072,171,9,22.9
22/06/2020,region,E12000004,East Midlands,19898,3063,177,11,22.7
21/06/2020,region,E12000004,East Midlands,19721,3052,131,18,22.5
20/06/2020,region,E12000004,East Midlands,19590,3034,144,15,22.8
19/06/2020,region,E12000004,East Midlands,19446,3019,153,12,22.5
18/06/2020,region,E12000004,East Midlands,19293,3007,169,17,22.9
17/06/2020,region,E12000004,East Midlands,19124,2990,164,12,23.2
16/06/2020,region,E12000004,East Midlands,18960,2978,161,13,23.2
15/06/2020,region,E12000004,East Midlands,18799,2965,165,20,23.6
14/06/2020,region,E12000004,East Midlands,18634,2945,145,20,23.8
13/06/2020,region,E12000004,East Midlands,18489,2925,132,10,23.4
12/06/2020,region,E12000004,East Midlands,18357,2915,173,20,22.8
11/06/2020,region,E12000004,East Midlands,18184,2895,182,22,22.4
10/06/2020,region,E12000004,East Midlands,18002,2873,166,19,21.6
09/06/2020,region,E12000004,East Midlands,17836,2854,177,19,21.8
08/06/2020,region,E12000004,East Midlands,17659,2835,174,24,22.6
07/06/2020,region,E12000004,East Midlands,17485,2811,127,14,23.5
06/06/2020,region,E12000004,East Midlands,17358,2797,105,23,23.9
05/06/2020,region,E12000004,East Midlands,17253,2774,153,11,24.6
04/06/2020,region,E12000004,East Midlands,17100,2763,143,20,25
03/06/2020,region,E12000004,East Midlands,16957,2743,173,22,26
02/06/2020,region,E12000004,East Midlands,16784,2721,218,16,26.5
01/06/2020,region,E12000004,East Midlands,16566,2705,217,22,25.3
31/05/2020,region,E12000004,East Midlands,16349,2683,149,20,24.8
30/05/2020,region,E12000004,East Midlands,16200,2663,139,24,24.7
29/05/2020,region,E12000004,East Midlands,16061,2639,170,13,25.2
28/05/2020,region,E12000004,East Midlands,15891,2626,191,22,26.7
27/05/2020,region,E12000004,East Midlands,15700,2604,197,23,28.5
26/05/2020,region,E12000004,East Midlands,15503,2581,160,26,30.1
25/05/2020,region,E12000004,East Midlands,15343,2555,192,25,32.9
24/05/2020,region,E12000004,East Midlands,15151,2530,145,17,34.5
23/05/2020,region,E12000004,East Midlands,15006,2513,164,33,35.7
22/05/2020,region,E12000004,East Midlands,14842,2480,240,24,37.6
21/05/2020,region,E12000004,East Midlands,14602,2456,281,34,37.9
20/05/2020,region,E12000004,East Midlands,14321,2422,274,25,36.7
19/05/2020,region,E12000004,East Midlands,14047,2397,293,25,37.2
18/05/2020,region,E12000004,East Midlands,13754,2372,272,31,37.8
17/05/2020,region,E12000004,East Midlands,13482,2341,203,19,38.6
16/05/2020,region,E12000004,East Midlands,13279,2322,257,26,38.5
15/05/2020,region,E12000004,East Midlands,13022,2296,252,22,36.8
14/05/2020,region,E12000004,East Midlands,12770,2274,226,31,37.2
13/05/2020,region,E12000004,East Midlands,12544,2243,298,18,39
12/05/2020,region,E12000004,East Midlands,12246,2225,322,36,39.7
11/05/2020,region,E12000004,East Midlands,11924,2189,308,33,38.9
10/05/2020,region,E12000004,East Midlands,11616,2156,199,28,37.4
09/05/2020,region,E12000004,East Midlands,11417,2128,176,40,36.8
08/05/2020,region,E12000004,East Midlands,11241,2088,268,32,37.2
07/05/2020,region,E12000004,East Midlands,10973,2056,313,33,37.8
06/05/2020,region,E12000004,East Midlands,10660,2023,334,35,37.4
05/05/2020,region,E12000004,East Midlands,10326,1988,284,41,38.3
04/05/2020,region,E12000004,East Midlands,10042,1947,235,47,38
03/05/2020,region,E12000004,East Midlands,9807,1900,169,40,39.8
02/05/2020,region,E12000004,East Midlands,9638,1860,198,37,41.3
01/05/2020,region,E12000004,East Midlands,9440,1823,294,41,42.3
30/04/2020,region,E12000004,East Midlands,9146,1782,294,43,42.3
29/04/2020,region,E12000004,East Midlands,8852,1739,378,54,41.9
28/04/2020,region,E12000004,East Midlands,8474,1685,272,46,41
27/04/2020,region,E12000004,East Midlands,8202,1639,319,46,39.9
26/04/2020,region,E12000004,East Midlands,7883,1593,243,49,37.2
25/04/2020,region,E12000004,East Midlands,7640,1544,245,45,37.2
24/04/2020,region,E12000004,East Midlands,7395,1499,297,43,36.2
23/04/2020,region,E12000004,East Midlands,7098,1456,273,52,35.3
22/04/2020,region,E12000004,East Midlands,6825,1404,334,40,35.2
21/04/2020,region,E12000004,East Midlands,6491,1364,219,38,32.8
20/04/2020,region,E12000004,East Midlands,6272,1326,187,64,32.6
19/04/2020,region,E12000004,East Midlands,6085,1262,246,50,32.3
18/04/2020,region,E12000004,East Midlands,5839,1212,195,51,31.6
17/04/2020,region,E12000004,East Midlands,5644,1161,255,61,31.2
16/04/2020,region,E12000004,East Midlands,5389,1100,267,32,29.5
15/04/2020,region,E12000004,East Midlands,5122,1068,217,65,28.8
14/04/2020,region,E12000004,East Midlands,4905,1003,210,60,28.2
13/04/2020,region,E12000004,East Midlands,4695,943,172,48,28.5
12/04/2020,region,E12000004,East Midlands,4523,895,214,57,29.4
11/04/2020,region,E12000004,East Midlands,4309,838,174,63,28.1
10/04/2020,region,E12000004,East Midlands,4135,775,172,57,28.4
09/04/2020,region,E12000004,East Midlands,3963,718,233,65,30.2
08/04/2020,region,E12000004,East Midlands,3730,653,187,66,29.8
07/04/2020,region,E12000004,East Midlands,3543,587,228,48,32
06/04/2020,region,E12000004,East Midlands,3315,539,214,67,33
05/04/2020,region,E12000004,East Midlands,3101,472,149,61,32.9
04/04/2020,region,E12000004,East Midlands,2952,411,189,52,32.4
03/04/2020,region,E12000004,East Midlands,2763,359,259,53,31.8
02/04/2020,region,E12000004,East Midlands,2504,306,213,44,29.3
01/04/2020,region,E12000004,East Midlands,2291,262,296,45,28.1
31/03/2020,region,E12000004,East Midlands,1995,217,277,36,24.4
30/03/2020,region,E12000004,East Midlands,1718,181,206,25,21.4
29/03/2020,region,E12000004,East Midlands,1512,156,129,25,19.6
28/03/2020,region,E12000004,East Midlands,1383,131,158,23,19
27/03/2020,region,E12000004,East Midlands,1225,108,137,21,17.1
26/03/2020,region,E12000004,East Midlands,1088,87,155,18,15.4
25/03/2020,region,E12000004,East Midlands,933,69,116,12,13.5
24/03/2020,region,E12000004,East Midlands,817,57,135,14,12.1
23/03/2020,region,E12000004,East Midlands,682,43,117,11,10
22/03/2020,region,E12000004,East Midlands,565,32,99,14,8.3
21/03/2020,region,E12000004,East Midlands,466,18,69,2,6.8
20/03/2020,region,E12000004,East Midlands,397,16,53,4,5.8
19/03/2020,region,E12000004,East Midlands,344,12,66,1,5.1
18/03/2020,region,E12000004,East Midlands,278,11,48,3,4.1
17/03/2020,region,E12000004,East Midlands,230,8,33,0,3.6
16/03/2020,region,E12000004,East Midlands,197,8,34,4,3.2
15/03/2020,region,E12000004,East Midlands,163,4,26,0,2.7
14/03/2020,region,E12000004,East Midlands,137,4,19,1,2.2
13/03/2020,region,E12000004,East Midlands,118,3,22,1,1.9
12/03/2020,region,E12000004,East Midlands,96,2,17,1,1.6
11/03/2020,region,E12000004,East Midlands,79,1,25,0,1.3
10/03/2020,region,E12000004,East Midlands,54,1,12,0,0.8
09/03/2020,region,E12000004,East Midlands,42,1,10,0,0.7
08/03/2020,region,E12000004,East Midlands,32,1,1,0,0.6
07/03/2020,region,E12000004,East Midlands,31,1,5,0,0.6
06/03/2020,region,E12000004,East Midlands,26,1,7,0,0.5
05/03/2020,region,E12000004,East Midlands,19,1,3,0,0.4
04/03/2020,region,E12000004,East Midlands,16,1,2,0,0.3
03/03/2020,region,E12000004,East Midlands,14,1,7,1,0.2
02/03/2020,region,E12000004,East Midlands,7,,2,,0.1
01/03/2020,region,E12000004,East Midlands,5,,1,,0.1
29/02/2020,region,E12000004,East Midlands,4,,1,,0.1
28/02/2020,region,E12000004,East Midlands,3,,1,,0
27/02/2020,region,E12000004,East Midlands,2,,0,,0
26/02/2020,region,E12000004,East Midlands,2,,0,,0
25/02/2020,region,E12000004,East Midlands,2,,1,,0
24/02/2020,region,E12000004,East Midlands,1,,0,,0
23/02/2020,region,E12000004,East Midlands,1,,0,,0
22/02/2020,region,E12000004,East Midlands,1,,0,,0
21/02/2020,region,E12000004,East Midlands,1,,1,,0
20/02/2020,region,E12000004,East Midlands,,,,,0
19/02/2020,region,E12000004,East Midlands,,,,,0
18/02/2020,region,E12000004,East Midlands,,,,,0
17/02/2020,region,E12000004,East Midlands,,,,,0
16/02/2020,region,E12000004,East Midlands,,,,,0
15/02/2020,region,E12000004,East Midlands,,,,,0
14/02/2020,region,E12000004,East Midlands,,,,,0
13/02/2020,region,E12000004,East Midlands,,,,,0
12/02/2020,region,E12000004,East Midlands,,,,,0
11/02/2020,region,E12000004,East Midlands,,,,,0
10/02/2020,region,E12000004,East Midlands,,,,,0
09/02/2020,region,E12000004,East Midlands,,,,,0
08/02/2020,region,E12000004,East Midlands,,,,,0
07/02/2020,region,E12000004,East Midlands,,,,,0
06/02/2020,region,E12000004,East Midlands,,,,,0
05/02/2020,region,E12000004,East Midlands,,,,,0
04/02/2020,region,E12000004,East Midlands,,,,,0
03/02/2020,region,E12000004,East Midlands,,,,,0
02/02/2020,region,E12000004,East Midlands,,,,,0
01/02/2020,region,E12000004,East Midlands,,,,,0
31/01/2020,region,E12000004,East Midlands,,,,,0
30/01/2020,region,E12000004,East Midlands,,,,,0
29/01/2020,region,E12000004,East Midlands,,,,,0
28/01/2020,region,E12000004,East Midlands,,,,,0
27/01/2020,region,E12000004,East Midlands,,,,,0
26/01/2020,region,E12000004,East Midlands,,,,,0
25/01/2020,region,E12000004,East Midlands,,,,,0
24/01/2020,region,E12000004,East Midlands,,,,,0
23/01/2020,region,E12000004,East Midlands,,,,,0
22/01/2020,region,E12000004,East Midlands,,,,,0
21/01/2020,region,E12000004,East Midlands,,,,,0
20/01/2020,region,E12000004,East Midlands,,,,,0
19/01/2020,region,E12000004,East Midlands,,,,,0
18/01/2020,region,E12000004,East Midlands,,,,,0
17/01/2020,region,E12000004,East Midlands,,,,,0
16/01/2020,region,E12000004,East Midlands,,,,,0
15/01/2020,region,E12000004,East Midlands,,,,,0
14/01/2020,region,E12000004,East Midlands,,,,,0
13/01/2020,region,E12000004,East Midlands,,,,,0
12/01/2020,region,E12000004,East Midlands,,,,,0
11/01/2020,region,E12000004,East Midlands,,,,,0
10/01/2020,region,E12000004,East Midlands,,,,,0
09/01/2020,region,E12000004,East Midlands,,,,,0
08/01/2020,region,E12000004,East Midlands,,,,,0
07/01/2020,region,E12000004,East Midlands,,,,,0
06/01/2020,region,E12000004,East Midlands,,,,,0
05/01/2020,region,E12000004,East Midlands,,,,,0
04/01/2020,region,E12000004,East Midlands,,,,,0
03/01/2020,region,E12000004,East Midlands,,,,,0
13/12/2020,region,E12000005,West Midlands,,,,,
12/12/2020,region,E12000005,West Midlands,184371,8442,126,7,
11/12/2020,region,E12000005,West Midlands,184245,8435,1159,31,
10/12/2020,region,E12000005,West Midlands,183086,8404,1500,50,
09/12/2020,region,E12000005,West Midlands,181586,8354,1631,44,
08/12/2020,region,E12000005,West Midlands,179955,8310,1694,66,166
07/12/2020,region,E12000005,West Midlands,178261,8244,1716,50,163.1
06/12/2020,region,E12000005,West Midlands,176545,8194,1127,56,162.8
05/12/2020,region,E12000005,West Midlands,175418,8138,1102,49,162.7
04/12/2020,region,E12000005,West Midlands,174316,8089,1392,69,163.2
03/12/2020,region,E12000005,West Midlands,172924,8020,1348,58,166.1
02/12/2020,region,E12000005,West Midlands,171576,7962,1469,48,171.8
01/12/2020,region,E12000005,West Midlands,170107,7914,1523,55,179.3
30/11/2020,region,E12000005,West Midlands,168584,7859,1698,74,187.7
29/11/2020,region,E12000005,West Midlands,166886,7785,1120,89,196.8
28/11/2020,region,E12000005,West Midlands,165766,7696,1135,60,202.7
27/11/2020,region,E12000005,West Midlands,164631,7636,1562,56,210.3
26/11/2020,region,E12000005,West Midlands,163069,7580,1690,72,222.8
25/11/2020,region,E12000005,West Midlands,161379,7508,1912,56,234.3
24/11/2020,region,E12000005,West Midlands,159467,7452,2022,58,246.1
23/11/2020,region,E12000005,West Midlands,157445,7394,2240,71,263
22/11/2020,region,E12000005,West Midlands,155205,7323,1468,66,282.3
21/11/2020,region,E12000005,West Midlands,153737,7257,1587,63,291.7
20/11/2020,region,E12000005,West Midlands,152150,7194,2304,68,304.7
19/11/2020,region,E12000005,West Midlands,149846,7126,2373,62,317.2
18/11/2020,region,E12000005,West Midlands,147473,7064,2609,64,329.4
17/11/2020,region,E12000005,West Midlands,144864,7000,3028,59,345
16/11/2020,region,E12000005,West Midlands,141836,6941,3384,55,355.3
15/11/2020,region,E12000005,West Midlands,138452,6886,2025,58,364.5
14/11/2020,region,E12000005,West Midlands,136427,6828,2360,49,371.6
13/11/2020,region,E12000005,West Midlands,134067,6779,3043,42,370.1
12/11/2020,region,E12000005,West Midlands,131024,6737,3098,49,365.8
11/11/2020,region,E12000005,West Midlands,127926,6688,3535,54,361.3
10/11/2020,region,E12000005,West Midlands,124391,6634,3641,47,348
09/11/2020,region,E12000005,West Midlands,120750,6587,3928,43,338.9
08/11/2020,region,E12000005,West Midlands,116822,6544,2448,45,334.1
07/11/2020,region,E12000005,West Midlands,114374,6499,2267,47,320
06/11/2020,region,E12000005,West Midlands,112107,6452,2791,42,314.5
05/11/2020,region,E12000005,West Midlands,109316,6410,2832,46,311.1
04/11/2020,region,E12000005,West Midlands,106484,6364,2741,44,305.3
03/11/2020,region,E12000005,West Midlands,103743,6320,3101,34,301.9
02/11/2020,region,E12000005,West Midlands,100642,6286,3643,42,290.6
01/11/2020,region,E12000005,West Midlands,96999,6244,1615,33,273.5
31/10/2020,region,E12000005,West Midlands,95384,6211,1940,36,273
30/10/2020,region,E12000005,West Midlands,93444,6175,2590,37,266.4
29/10/2020,region,E12000005,West Midlands,90854,6138,2488,33,257
28/10/2020,region,E12000005,West Midlands,88366,6105,2540,19,250.7
27/10/2020,region,E12000005,West Midlands,85826,6086,2426,29,245.4
26/10/2020,region,E12000005,West Midlands,83400,6057,2633,32,242.8
25/10/2020,region,E12000005,West Midlands,80767,6025,1585,20,235.5
24/10/2020,region,E12000005,West Midlands,79182,6005,1545,11,228.8
23/10/2020,region,E12000005,West Midlands,77637,5994,2034,25,223.6
22/10/2020,region,E12000005,West Midlands,75603,5969,2112,24,216.5
21/10/2020,region,E12000005,West Midlands,73491,5945,2229,19,207.7
20/10/2020,region,E12000005,West Midlands,71262,5926,2270,22,196.6
19/10/2020,region,E12000005,West Midlands,68992,5904,2202,17,183.5
18/10/2020,region,E12000005,West Midlands,66790,5887,1187,11,171.6
17/10/2020,region,E12000005,West Midlands,65603,5876,1233,22,167
16/10/2020,region,E12000005,West Midlands,64370,5854,1617,17,161.7
15/10/2020,region,E12000005,West Midlands,62753,5837,1586,15,154.5
14/10/2020,region,E12000005,West Midlands,61167,5822,1572,15,149.1
13/10/2020,region,E12000005,West Midlands,59595,5807,1489,16,143.1
12/10/2020,region,E12000005,West Midlands,58106,5791,1496,7,138.5
11/10/2020,region,E12000005,West Midlands,56610,5784,915,20,132.8
10/10/2020,region,E12000005,West Midlands,55695,5764,920,6,128.9
09/10/2020,region,E12000005,West Midlands,54775,5758,1190,5,125.9
08/10/2020,region,E12000005,West Midlands,53585,5753,1266,20,121.7
07/10/2020,region,E12000005,West Midlands,52319,5733,1215,9,115.3
06/10/2020,region,E12000005,West Midlands,51104,5724,1216,11,110.6
05/10/2020,region,E12000005,West Midlands,49888,5713,1157,12,102.8
04/10/2020,region,E12000005,West Midlands,48731,5701,685,10,95
03/10/2020,region,E12000005,West Midlands,48046,5691,742,14,91.8
02/10/2020,region,E12000005,West Midlands,47304,5677,941,9,88.8
01/10/2020,region,E12000005,West Midlands,46363,5668,886,15,83.1
30/09/2020,region,E12000005,West Midlands,45477,5653,937,10,79.8
29/09/2020,region,E12000005,West Midlands,44540,5643,753,6,75.5
28/09/2020,region,E12000005,West Midlands,43787,5637,694,9,73.1
27/09/2020,region,E12000005,West Midlands,43093,5628,495,11,72.3
26/09/2020,region,E12000005,West Midlands,42598,5617,565,10,74.1
25/09/2020,region,E12000005,West Midlands,42033,5607,601,10,74.3
24/09/2020,region,E12000005,West Midlands,41432,5597,689,12,74
23/09/2020,region,E12000005,West Midlands,40743,5585,686,17,70.9
22/09/2020,region,E12000005,West Midlands,40057,5568,610,10,67.1
21/09/2020,region,E12000005,West Midlands,39447,5558,647,8,62.9
20/09/2020,region,E12000005,West Midlands,38800,5550,598,14,57.4
19/09/2020,region,E12000005,West Midlands,38202,5536,580,7,51
18/09/2020,region,E12000005,West Midlands,37622,5529,581,7,46.1
17/09/2020,region,E12000005,West Midlands,37041,5522,507,4,42.4
16/09/2020,region,E12000005,West Midlands,36534,5518,457,11,40.3
